,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price,Year_levels
6172,33168,2014,1,3,2,1,3055,3058,attached,711,0,False,False,True,True,25844,Smith Trace,,Port Jonathanborough,10250,503374.0,2002-2018
6173,33169,2013,2,3,2,1,2958,2956,attached,405,0,False,False,True,True,9855,Mata Vista,,Port Jonathanborough,10250,427138.0,2002-2018
6174,33170,2011,2,3,2,1,1898,1948,attached,428,0,False,False,True,True,644,Anita Ridge,,Port Jonathanborough,10250,369176.0,2002-2018
6175,33171,2015,1,3,2,1,2831,2897,attached,661,0,False,False,True,True,66631,Jacob Brook,,Port Jonathanborough,10250,507150.0,2002-2018
6176,33194,2015,2,4,3,0,3188,3413,attached,419,0,True,False,True,True,6449,Sanders Shore,,North Erinville,11510,592834.0,2002-2018
6177,33195,2014,2,4,3,0,3188,3417,attached,415,0,True,False,True,True,872,Sanders Shore,,North Erinville,11510,580861.0,2002-2018
6178,33196,2013,2,4,2,0,3186,3416,attached,420,0,True,False,True,True,797,Margaret Curve,,North Erinville,11510,566998.0,2002-2018
6179,33197,2014,1,3,2,0,1942,1951,attached,422,0,False,False,True,True,903,Lindsey Court,,North Erinville,11510,482579.0,2002-2018
6180,33198,2015,2,4,3,0,3158,3166,attached,590,0,True,False,True,True,39297,King Knolls,,North Erinville,11510,579603.0,2002-2018
6181,33199,2014,2,5,2,1,2804,2844,attached,475,0,False,False,True,True,8858,Margaret Curve,,North Erinville,11510,542432.0,2002-2018
6182,33200,2013,2,4,2,1,2412,2439,attached,582,0,True,False,True,True,248,Margaret Curve,,North Erinville,11510,469980.0,2002-2018
6183,33201,2014,1,3,2,0,1674,1687,attached,416,0,False,False,True,True,41536,Diane Keys,,North Erinville,11510,423988.0,2002-2018
6184,33202,2015,2,5,2,1,2814,2839,attached,474,0,True,False,True,True,28088,Doyle Gateway,,North Erinville,11510,564484.0,2002-2018
6185,33203,2016,2,4,2,1,2017,2049,attached,489,0,True,False,True,True,708,Byrd Centers,,North Erinville,11510,466202.0,2002-2018
6186,33206,2011,2,2,2,1,1365,1368,attached,455,0,False,False,True,True,211,Beth Tunnel,,North Erinville,11510,308701.0,2002-2018
6187,33208,2016,1,4,3,0,2254,2524,attached,586,0,False,False,True,True,994,Collins Camp,,East Lucas,11911,452968.0,2002-2018
6188,33209,2015,2,4,3,0,2742,2926,attached,636,0,False,False,True,True,1885,Susan Run,,East Lucas,11911,447928.0,2002-2018
6189,33210,2016,2,4,3,0,2746,2931,attached,637,0,False,False,True,True,847,Gonzalez Lights,,East Lucas,11911,455487.0,2002-2018
6190,33211,2015,2,4,3,0,2750,2937,attached,635,0,False,False,True,True,615,Collins Camp,,East Lucas,11911,459266.0,2002-2018
6191,33212,2015,2,4,3,0,3009,3255,attached,805,0,False,False,True,True,121,Collins Camp,,East Lucas,11911,474388.0,2002-2018
6192,33213,2014,2,5,3,0,3405,3499,attached,674,0,True,False,True,True,5225,Dixon Pass,,Wendybury,10250,541167.0,2002-2018
6193,33214,2014,2,6,4,0,4122,4256,attached,598,0,True,False,True,True,78433,Ramirez Roads,,Wendybury,10250,616137.0,2002-2018
6194,33215,2016,1,4,2,1,2280,2401,attached,414,0,True,False,True,True,373,Ramirez Roads,,Wendybury,10250,527937.0,2002-2018
6195,33216,2014,1,4,2,1,2285,2400,attached,415,0,True,False,True,True,68694,Green Forest,,Wendybury,10250,529196.0,2002-2018
6196,33217,2015,2,5,3,0,3404,3491,attached,671,0,True,False,True,True,18035,Green Forest,,Wendybury,10250,565743.0,2002-2018
6197,33218,2014,1,5,3,0,2817,3226,attached,653,0,False,False,True,True,544,Green Forest,,Wendybury,10250,548733.0,2002-2018
6198,33219,2015,2,5,3,0,3401,3501,attached,673,0,False,False,True,True,5926,Green Forest,,Wendybury,10250,545577.0,2002-2018
6199,33220,2016,2,6,4,0,4122,4261,attached,598,0,True,False,True,True,106,Johnson Rapids,,Wendybury,10250,665913.0,2002-2018
6200,33223,2013,2,3,2,0,1740,1736,attached,427,0,False,False,True,True,7533,Simmons Trafficway,2614.0,Port Andrealand,11295,425250.0,2002-2018
6201,33237,2012,1,5,3,1,2719,2820,attached,430,0,True,False,True,True,7457,Alfred River,,North Erinville,11510,481321.0,2002-2018
6202,33239,2015,2,2,2,1,1213,1244,attached,440,0,False,False,True,True,1049,Richardson Throughway,,Port Andrealand,11295,364770.0,2002-2018
6203,33248,2014,2,4,3,0,2260,2428,attached,458,0,False,False,True,True,3524,Summers Lights,,Port Jonathanborough,10250,440367.0,2002-2018
6204,33253,2013,1,3,3,0,2797,3026,attached,610,0,True,True,True,True,349,Turner Prairie,,Port Andrealand,11295,708746.0,2002-2018
6205,33254,2014,2,5,3,0,3791,3935,attached,656,0,True,False,True,True,353,David Shoals,,Port Andrealand,11295,667801.0,2002-2018
6206,33255,2011,1,3,2,0,2126,2166,attached,582,0,True,False,True,True,4311,Gibson Mountain,,North Erinville,11510,473762.0,2002-2018
6207,33256,2011,2,5,3,0,3110,3141,attached,634,0,True,False,True,True,2833,Cassandra Skyway,,North Erinville,11510,604803.0,2002-2018
6208,33267,2015,2,4,2,1,1914,1979,attached,450,0,False,False,True,True,47750,John Club,,East Lucas,11911,296097.0,2002-2018
6209,33331,2014,2,3,2,1,1319,1335,attached,438,0,False,False,True,True,5339,Richardson Throughway,,Port Andrealand,11295,352171.0,2002-2018
6210,33332,2016,2,2,2,1,1217,1245,attached,440,0,False,False,True,True,211,Richardson Throughway,,Port Andrealand,11295,349646.0,2002-2018
6211,33333,2016,2,3,2,1,1554,1567,attached,449,0,False,False,True,True,1733,Richardson Throughway,,Port Andrealand,11295,381150.0,2002-2018
6212,33334,2016,2,2,2,1,1214,1237,attached,440,0,False,False,True,True,38436,Richardson Throughway,,Port Andrealand,11295,346501.0,2002-2018
6213,33335,2013,2,3,2,1,1558,1567,attached,447,0,False,False,True,True,897,David Landing,,Port Andrealand,11295,383670.0,2002-2018
6214,33336,2014,2,2,2,1,1217,1244,attached,436,0,False,False,True,True,4687,James Alley,,Port Andrealand,11295,349019.0,2002-2018
6215,33337,2015,2,2,2,1,1219,1240,attached,434,0,False,False,True,True,4687,James Alley,,Port Andrealand,11295,352799.0,2002-2018
6216,33338,2016,2,2,2,1,1510,1512,attached,451,0,False,False,True,True,54534,Richardson Throughway,,Port Andrealand,11295,422096.0,2002-2018
6217,33339,2016,2,3,2,1,1736,1751,attached,457,0,False,False,True,True,75325,Richardson Throughway,,Port Andrealand,11295,493916.0,2002-2018
6218,33340,2015,2,2,2,1,1510,1517,attached,454,0,False,False,True,True,845,Richardson Throughway,,Port Andrealand,11295,386821.0,2002-2018
6219,33341,2014,2,2,2,1,1507,1510,attached,447,0,False,False,True,True,137,Richardson Throughway,,Port Andrealand,11295,403197.0,2002-2018
6220,33342,2015,3,2,2,1,1646,1846,attached,503,0,False,False,True,True,4981,Richardson Throughway,,Port Andrealand,11295,378000.0,2002-2018
6221,33343,2014,2,2,2,1,1513,1507,attached,450,0,False,False,True,True,90581,Richardson Throughway,,Port Andrealand,11295,400676.0,2002-2018
6222,33344,2013,3,2,2,1,1652,1849,attached,502,0,False,False,True,True,71617,Bush Keys,,Port Andrealand,11295,394379.0,2002-2018
6223,33345,2014,2,2,2,1,1509,1513,attached,454,0,False,False,True,True,892,Bush Keys,,Port Andrealand,11295,398163.0,2002-2018
6224,33346,2015,3,2,2,1,1648,1853,attached,497,0,False,False,True,True,5494,Bush Keys,,Port Andrealand,11295,386824.0,2002-2018
6225,33347,2015,1,4,3,0,2499,2533,attached,555,0,False,False,True,True,38288,Moses Loaf,,Port Jonathanborough,10250,486359.0,2002-2018
6226,33352,2015,2,4,3,0,2842,3000,attached,650,0,True,False,True,True,597,Jenkins Corners,,Port Jonathanborough,10250,471240.0,2002-2018
6227,33353,2016,1,3,2,0,2091,2106,attached,624,0,True,False,True,True,69,Jenkins Corners,,Port Jonathanborough,10250,434071.0,2002-2018
6228,33354,2016,2,4,3,0,2833,3001,attached,656,0,True,False,True,True,9891,Jenkins Corners,,Port Jonathanborough,10250,471243.0,2002-2018
6229,33355,2016,2,4,3,0,2451,2531,attached,678,0,True,False,True,True,15338,Jenkins Corners,,Port Jonathanborough,10250,444151.0,2002-2018
6230,33358,2013,2,4,3,0,3185,3411,attached,419,0,True,False,True,True,62206,Poole Tunnel,,North Erinville,11510,556289.0,2002-2018
6231,33359,2016,2,5,4,0,3838,4230,attached,619,0,False,False,True,True,752,Lin Mews,,Port Jonathanborough,10250,619288.0,2002-2018
6232,33360,2016,1,3,2,1,2821,2947,attached,593,0,False,False,True,True,85875,Combs Crossing,,Port Jonathanborough,10250,584010.0,2002-2018
6233,33361,2014,2,5,3,1,3320,3459,attached,725,0,False,False,True,True,92122,Rivera Shoals,,Port Jonathanborough,10250,556923.0,2002-2018
6234,33362,2016,1,3,2,1,2820,2946,attached,591,0,False,False,True,True,7999,Anita Mount,,Port Jonathanborough,10250,554401.0,2002-2018
6235,33363,2014,1,3,2,0,2355,2433,attached,599,0,False,False,True,True,20900,Grant Parkway,,Port Jonathanborough,10250,463680.0,2002-2018
6236,33364,2016,1,4,3,0,2501,2538,attached,554,0,False,False,True,True,465,Mandy Land,,Port Jonathanborough,10250,554398.0,2002-2018
6237,33365,2013,1,3,2,0,2357,2437,attached,601,0,False,False,True,True,88875,Rachel Forest,,Port Jonathanborough,10250,429660.0,2002-2018
6238,33372,2015,1,3,2,0,1945,1958,attached,422,0,False,False,True,True,534,Spencer Lock,,North Erinville,11510,469976.0,2002-2018
6239,33379,2013,1,2,2,0,1477,1500,attached,427,0,False,False,True,True,18083,Johnson Drives,,East Lucas,11911,292951.0,2002-2018
6240,33390,2011,2,3,2,1,1909,1998,attached,446,0,False,False,True,True,94602,Brooke Mountains,,Port Andrealand,11295,428402.0,2002-2018
6241,33391,2011,2,3,2,1,1851,1880,attached,440,0,False,False,True,True,2357,Brooke Mountains,938.0,Port Andrealand,11295,404457.0,2002-2018
6242,33392,2013,2,3,2,0,1521,1527,attached,458,0,False,False,True,True,1648,Ball Crest,,Port Andrealand,11295,408236.0,2002-2018
6243,33393,2013,2,3,2,0,1527,1525,attached,465,0,False,False,True,True,40137,Schultz Causeway,,Port Andrealand,11295,409504.0,2002-2018
6244,33413,2015,1,4,2,1,2422,2660,attached,482,0,True,False,True,True,6296,Cruz Station,,West Ann,10748,585903.0,2002-2018
6245,33416,2016,2,5,2,1,2781,2824,attached,514,0,False,False,True,True,5237,Amanda Station,,North Erinville,11510,495809.0,2002-2018
6246,33417,2014,2,3,2,1,2206,2361,attached,467,0,False,False,True,True,553,Amanda Station,,North Erinville,11510,441003.0,2002-2018
6247,33418,2016,2,3,2,1,2207,2360,attached,468,0,False,False,True,True,616,Amanda Station,,North Erinville,11510,454862.0,2002-2018
6248,33433,2016,2,4,2,1,2016,2049,attached,483,0,True,False,True,True,4218,Galloway Plain,,North Erinville,11510,503373.0,2002-2018
6249,33435,2016,2,4,2,1,1967,2052,attached,443,0,False,False,True,True,1447,Edwin Port,3920.0,East Lucas,11911,333272.0,2002-2018
6250,33436,2014,2,4,2,1,1724,1748,attached,416,0,False,False,True,True,55,Edwin Port,354.0,East Lucas,11911,330754.0,2002-2018
6251,33437,2014,2,4,2,1,1723,1743,attached,419,0,False,False,True,True,62550,Erin Village,,East Lucas,11911,318149.0,2002-2018
6252,33438,2015,2,4,2,1,1729,1750,attached,442,0,False,False,True,True,5468,Erin Village,354.0,East Lucas,11911,328862.0,2002-2018
6253,33440,2015,2,4,2,1,2274,2357,attached,437,0,True,False,True,True,196,Diane Keys,,North Erinville,11510,527314.0,2002-2018
6254,33443,2016,2,5,3,1,3514,3622,attached,708,0,True,False,True,True,122,Vincent Unions,,Port Jonathanborough,10250,527942.0,2002-2018
6255,33444,2015,2,4,2,1,2967,3076,attached,719,0,True,False,True,True,7048,Vincent Unions,,Port Jonathanborough,10250,471870.0,2002-2018
6256,33446,2015,1,3,3,0,2791,3029,attached,628,0,True,False,True,True,33291,Brian Divide,,Port Jonathanborough,10250,521639.0,2002-2018
6257,33447,2014,2,5,2,1,3110,3163,attached,710,0,True,False,True,True,1063,Brian Divide,,Port Jonathanborough,10250,478803.0,2002-2018
6258,33448,2015,2,4,2,1,2969,3072,attached,720,0,True,False,True,True,59219,Brian Divide,,Port Jonathanborough,10250,466202.0,2002-2018
6259,33449,2016,2,5,3,1,3801,3942,attached,651,0,True,False,True,True,5496,Brian Divide,,Port Jonathanborough,10250,566996.0,2002-2018
6260,33450,2014,2,5,2,1,3114,3166,attached,716,0,True,False,True,True,60951,Brian Divide,,Port Jonathanborough,10250,504004.0,2002-2018
6261,33451,2015,1,3,3,0,2788,3026,attached,621,0,True,False,True,True,3512,Brian Divide,,Port Jonathanborough,10250,526678.0,2002-2018
6262,33469,2016,3,2,2,1,1647,1850,attached,501,0,False,False,True,True,9308,Bush Keys,,Port Andrealand,11295,380522.0,2002-2018
6263,33482,2013,2,3,2,0,1742,1743,attached,426,0,False,False,True,True,7180,Lisa Coves,,Port Andrealand,11295,414538.0,2002-2018
6264,33487,2015,1,2,2,1,2486,2716,attached,527,0,False,False,True,True,53108,Rhonda Summit,,East Lucas,11911,561961.0,2002-2018
6265,33488,2016,1,2,2,1,2706,2940,attached,506,0,False,False,True,True,4343,Rhonda Summit,,East Lucas,11911,538020.0,2002-2018
6266,33489,2015,1,2,2,1,2410,2665,attached,539,0,False,False,True,True,17,Rhonda Summit,,East Lucas,11911,519751.0,2002-2018
6267,33490,2016,1,2,2,1,2415,2672,attached,536,0,False,False,True,True,8873,Kathryn Rapids,,East Lucas,11911,526682.0,2002-2018
6268,33491,2015,1,2,2,1,2700,2948,attached,505,0,False,False,True,True,15,Patricia Flat,,East Lucas,11911,466198.0,2002-2018
6269,33492,2016,1,2,2,0,1738,1765,attached,413,0,False,False,True,True,6289,Castro Parkways,,East Lucas,11911,314369.0,2002-2018
6270,33493,2014,1,2,2,0,1595,1697,attached,416,0,False,False,True,True,146,Castro Parkways,,East Lucas,11911,308700.0,2002-2018
6271,33494,2016,1,2,2,0,1599,1643,attached,554,0,False,False,True,True,9483,Jones Shore,,East Lucas,11911,425880.0,2002-2018
6272,33495,2014,1,2,2,0,1735,1763,attached,420,0,False,False,True,True,861,Castro Parkways,,East Lucas,11911,352800.0,2002-2018
6273,33496,2016,1,4,3,1,3256,3984,attached,793,0,True,True,True,True,4532,Weaver Views,,West Ann,10748,1562400.0,2002-2018
6274,33507,2013,1,3,2,0,2277,2351,attached,411,0,False,False,True,True,2283,Grant Station,,North Erinville,11510,466832.0,2002-2018
6275,33508,2014,1,3,2,0,1693,1735,attached,423,0,False,False,True,True,12378,Sarah Forest,,North Erinville,11510,441001.0,2002-2018
6276,33509,2014,1,3,2,0,1864,2191,attached,418,0,False,False,True,True,8197,Sarah Forest,,North Erinville,11510,446673.0,2002-2018
6277,33510,2016,2,4,2,1,2442,2495,attached,635,0,False,False,True,True,7221,Jones Branch,,East Lucas,11911,391227.0,2002-2018
6278,33511,2016,2,4,2,1,2440,2495,attached,640,0,False,False,True,True,55007,Jones Branch,,East Lucas,11911,386822.0,2002-2018
6279,33513,2016,2,4,2,1,2922,3010,attached,414,0,False,False,True,True,2734,Sarah Forest,,North Erinville,11510,512820.0,2002-2018
6280,33514,2015,1,3,2,0,1860,1893,attached,420,0,False,False,True,True,332,James Shoal,,North Erinville,11510,522268.0,2002-2018
6281,33515,2015,2,4,2,0,2522,2564,attached,420,0,False,False,True,True,2260,James Shoal,,North Erinville,11510,514084.0,2002-2018
6282,33516,2015,2,4,2,1,3385,3490,attached,635,0,False,False,True,True,60675,James Shoal,,North Erinville,11510,473756.0,2002-2018
6283,33517,2016,2,5,3,0,3771,3907,attached,641,0,False,False,True,True,5759,James Shoal,,North Erinville,11510,540540.0,2002-2018
6284,33518,2016,2,5,3,0,3782,3903,attached,638,0,False,False,True,True,60494,James Shoal,,North Erinville,11510,585901.0,2002-2018
6285,33519,2014,2,4,3,1,4065,4197,attached,658,0,False,True,True,True,16075,Grant Station,,North Erinville,11510,568258.0,2002-2018
6286,33520,2015,2,4,2,0,2923,3003,attached,411,0,False,False,True,True,644,James Shoal,,North Erinville,11510,513451.0,2002-2018
6287,33521,2016,1,4,2,0,2629,2711,attached,422,0,False,False,True,True,23,Paul Club,,North Erinville,11510,542426.0,2002-2018
6288,33522,2015,1,4,3,0,2895,2970,attached,516,0,False,False,True,True,3107,Nancy Pike,,North Erinville,11510,493922.0,2002-2018
6289,33523,2014,1,4,3,0,2900,2975,attached,519,0,False,False,True,True,890,Jessica Isle,,North Erinville,11510,481949.0,2002-2018
6290,33524,2014,1,3,2,0,2341,2403,attached,639,0,False,False,True,True,34097,Nancy Pike,,North Erinville,11510,482579.0,2002-2018
6291,33525,2014,1,3,2,0,2343,2393,attached,641,0,False,False,True,True,3869,Saunders Vista,,North Erinville,11510,520384.0,2002-2018
6292,33527,2015,2,4,3,0,2753,2933,attached,637,0,False,False,True,True,259,Allen Forge,,East Lucas,11911,473764.0,2002-2018
6293,33536,2014,2,3,2,1,1737,1743,attached,454,0,False,False,True,True,1648,Richardson Throughway,,Port Andrealand,11295,444780.0,2002-2018
6294,33537,2015,3,2,2,1,1653,1847,attached,502,0,False,False,True,True,73460,Richardson Throughway,,Port Andrealand,11295,409500.0,2002-2018
6295,33543,2012,2,3,2,1,2819,2971,attached,529,0,False,False,True,True,52454,Jenny Course,,Port Andrealand,11295,567002.0,2002-2018
6296,33546,2016,1,2,2,0,1596,1702,attached,420,0,False,False,True,True,578,Jessica Run,,East Lucas,11911,303661.0,2002-2018
6297,33547,2013,1,2,2,0,1859,1884,attached,441,0,False,False,True,True,55206,King Camp,,East Lucas,11911,345239.0,2002-2018
6298,33548,2015,1,2,2,0,1859,2367,attached,448,0,False,False,True,True,92667,King Camp,,East Lucas,11911,415802.0,2002-2018
6299,33549,2014,2,4,2,1,1719,1743,attached,437,0,False,False,True,True,5468,Erin Village,3470.0,East Lucas,11911,337676.0,2002-2018
6300,33550,2015,2,4,2,1,1720,1747,attached,414,0,False,False,True,True,1301,Erin Village,,East Lucas,11911,321300.0,2002-2018
6301,33559,2014,2,3,2,1,1649,1657,attached,388,0,False,False,True,True,6222,James Manor,2783.0,East Lucas,11911,288543.0,2002-2018
6302,33560,2014,2,3,2,1,1649,1660,attached,388,0,False,False,True,True,7502,James Manor,2701.0,East Lucas,11911,295470.0,2002-2018
6303,33565,2014,1,4,3,0,2250,2974,attached,634,0,False,False,True,True,3166,Allen Forge,,East Lucas,11911,469982.0,2002-2018
6304,33566,2012,2,3,2,1,1607,1724,attached,425,0,False,False,True,True,14462,Jane Plaza,,North Erinville,11510,333896.0,2002-2018
6305,33572,2014,1,3,3,0,2989,3797,attached,694,0,True,True,True,True,66343,Jessica Spur,,West Ann,10748,1061551.0,2002-2018
6306,33640,2011,2,4,3,1,3380,3497,attached,673,0,True,False,True,True,614,Jessica Shoals,,North Erinville,11510,579603.0,2002-2018
6307,33641,2010,2,5,3,0,2950,2991,attached,601,0,True,False,True,True,58481,Michael Radial,,North Erinville,11510,497698.0,2002-2018
6308,33642,2009,2,5,3,0,3106,3152,attached,601,0,True,False,True,True,256,Carol Bridge,,North Erinville,11510,472501.0,2002-2018
6309,33643,2008,2,3,3,1,2852,2920,attached,417,0,True,False,True,True,2753,Ryan Run,,North Erinville,11510,457380.0,2002-2018
6310,33644,2008,2,2,2,1,2843,2929,attached,419,0,True,False,True,True,332,Ryan Run,,North Erinville,11510,401941.0,2002-2018
6311,33645,2007,2,2,2,1,2843,2929,attached,421,0,True,False,True,True,332,Ryan Run,,North Erinville,11510,503996.0,2002-2018
6312,33646,2008,2,5,3,0,3097,3149,attached,604,0,True,False,True,True,785,Ryan Run,,North Erinville,11510,497700.0,2002-2018
6313,33659,2012,2,5,4,1,6397,8110,attached,1153,0,True,True,True,True,65018,Mcintyre Place,,West Ann,10748,4252496.0,2002-2018
6314,33660,2008,2,4,3,0,2741,2903,attached,565,0,True,False,True,True,2719,Mason Shoals,,North Erinville,11510,401944.0,2002-2018
6315,33661,2008,1,3,2,0,2617,2640,attached,429,0,True,False,True,True,8398,Mason Shoals,,North Erinville,11510,439736.0,2002-2018
6316,33662,2007,2,4,2,1,2514,2599,attached,561,0,True,False,True,True,723,Hernandez Lakes,,North Erinville,11510,428400.0,2002-2018
6317,33666,2010,2,5,4,0,3532,3624,attached,474,0,True,False,True,True,7938,Harrison Trail,,North Erinville,11510,589048.0,2002-2018
6318,33667,2013,1,5,3,1,2719,2762,attached,595,0,True,False,True,True,966,Alfred River,,North Erinville,11510,464936.0,2002-2018
6319,33668,2012,2,5,4,0,4086,4255,attached,672,0,True,False,True,True,9771,Ellison Street,,North Erinville,11510,594718.0,2002-2018
6320,33669,2009,2,3,2,1,1992,2057,attached,680,0,True,False,True,True,919,Gibson Streets,,North Erinville,11510,412018.0,2002-2018
6321,33670,2011,1,4,2,0,2123,2169,attached,581,0,True,False,True,True,809,Davis Creek,,North Erinville,11510,428403.0,2002-2018
6322,33671,2011,1,4,2,0,2135,2170,attached,583,0,True,False,True,True,809,Davis Creek,,North Erinville,11510,458636.0,2002-2018
6323,33672,2011,1,4,2,0,2390,2426,attached,692,0,True,False,True,True,187,Joshua Isle,,North Erinville,11510,453599.0,2002-2018
6324,33674,2013,2,5,4,0,3532,3624,attached,474,0,True,False,True,True,563,Corey Road,,North Erinville,11510,532977.0,2002-2018
6325,33804,1986,2,2,1,1,1785,1863,attached,527,0,True,False,True,True,93283,Allison Light,,West Ann,10748,260819.0,1985-2001
6327,33927,2008,1,2,1,1,1337,1526,attached,416,0,False,False,True,True,9373,Foster Spurs,2701.0,East Lucas,11911,224277.0,2002-2018
6328,34061,2012,1,3,2,1,2317,2373,attached,422,0,False,False,True,True,366,Robert Groves,,East Lucas,11911,447297.0,2002-2018
6329,34062,2007,2,5,4,1,4120,4276,attached,727,0,True,False,True,True,704,Freeman Expressway,,East Lucas,11911,438476.0,2002-2018
6330,34063,2011,2,3,2,1,1964,2139,attached,423,0,False,False,True,True,7677,Martinez Burg,,East Lucas,11911,333896.0,2002-2018
6331,34064,2011,2,3,2,1,1625,1693,attached,414,0,False,False,True,True,3885,Kimberly Gateway,,East Lucas,11911,314998.0,2002-2018
6332,34065,2006,2,5,2,1,2955,3030,attached,635,0,True,False,True,True,789,Andre Ridges,,East Lucas,11911,220500.0,2002-2018
6333,34066,2009,1,4,2,0,1768,1899,attached,418,0,False,False,True,True,5874,Kenneth Gardens,,East Lucas,11911,349651.0,2002-2018
6334,34067,2008,1,4,2,0,1556,1607,attached,419,0,False,False,True,True,51669,Kenneth Gardens,,East Lucas,11911,308696.0,2002-2018
6335,34068,2005,1,3,1,1,1852,2045,attached,416,0,False,False,True,True,2684,Tyler Fall,,East Lucas,11911,289802.0,2002-2018
6336,34069,2008,1,2,1,1,1436,1605,attached,446,0,False,False,True,True,2170,Melissa View,,East Lucas,11911,255778.0,2002-2018
6337,34070,2005,1,2,1,1,1557,1613,attached,459,0,False,False,True,True,18,Adam Ports,,East Lucas,11911,273421.0,2002-2018
6338,34097,2014,2,5,3,0,3674,3817,attached,643,0,False,False,True,True,92741,Olson Fort,,East Lucas,11911,597873.0,2002-2018
6339,34098,2014,2,4,3,0,2322,2466,attached,603,0,False,False,True,True,69237,Johnson Coves,,East Lucas,11911,391862.0,2002-2018
6340,34099,2015,2,5,3,0,3098,3129,attached,648,0,False,False,True,True,766,Little Turnpike,,East Lucas,11911,455490.0,2002-2018
6341,34100,2016,1,4,2,0,1911,1912,attached,619,0,False,False,True,True,547,Little Turnpike,,East Lucas,11911,365403.0,2002-2018
6342,34101,2014,1,3,2,1,2496,2545,attached,599,0,False,False,True,True,1447,Olson Fort,,East Lucas,11911,436593.0,2002-2018
6343,34102,2015,1,3,3,0,2552,2750,attached,486,0,False,False,True,True,6316,Olson Fort,,East Lucas,11911,449190.0,2002-2018
6344,34103,2016,1,3,2,1,2045,2168,attached,467,0,False,False,True,True,284,Mcknight Radial,,East Lucas,11911,417689.0,2002-2018
6345,34104,2007,2,3,2,1,2441,2441,attached,416,0,False,False,True,True,67760,Potter Throughway,,East Lucas,11911,313112.0,2002-2018
6346,34105,2014,2,3,2,1,3260,3492,attached,658,0,False,False,True,True,9963,Jones Turnpike,,East Lucas,11911,437222.0,2002-2018
6347,34106,2014,2,5,3,0,3671,3812,attached,642,0,False,False,True,True,4017,Jones Turnpike,,East Lucas,11911,507784.0,2002-2018
6348,34107,2015,2,5,3,0,3662,3813,attached,643,0,False,False,True,True,931,Jones Turnpike,,East Lucas,11911,488251.0,2002-2018
6349,34108,2014,2,4,3,0,2332,2457,attached,603,0,False,False,True,True,59,Thompson Lock,,East Lucas,11911,384301.0,2002-2018
6350,34109,2015,2,3,2,1,3255,3299,attached,665,0,False,False,True,True,437,Diana Crest,,East Lucas,11911,478800.0,2002-2018
6351,34110,2016,1,4,2,1,2381,2469,attached,626,0,False,False,True,True,19875,Diana Crest,,East Lucas,11911,450449.0,2002-2018
6352,34111,2012,2,3,2,0,1717,1756,attached,450,0,False,False,True,True,2365,Howell Union,,East Lucas,11911,321304.0,2002-2018
6353,34112,2007,2,4,2,1,2378,2669,attached,654,0,False,False,True,True,1559,Justin Circles,,East Lucas,11911,371699.0,2002-2018
6354,34113,2006,1,4,3,0,1924,2255,attached,425,0,False,False,True,True,672,Justin Circles,,East Lucas,11911,346502.0,2002-2018
6355,34114,2005,2,5,2,1,2798,2937,attached,810,0,True,False,True,True,5872,Tracy Land,,East Lucas,11911,377997.0,2002-2018
6356,34115,2012,1,3,2,0,2041,2345,attached,475,0,False,False,True,True,83314,Sampson Ford,,East Lucas,11911,315001.0,2002-2018
6357,34116,2008,2,4,2,1,2230,2361,attached,690,0,True,False,True,True,36228,Jordan Pike,,East Lucas,11911,321300.0,2002-2018
6358,34117,2006,2,4,2,1,2377,2432,attached,654,0,False,False,True,True,96625,Michael Walk,,East Lucas,11911,312477.0,2002-2018
6359,34118,2003,1,4,2,0,2054,2113,attached,674,0,True,False,True,True,5308,Jesus Corner,,East Lucas,11911,396899.0,2002-2018
6360,34119,2003,1,4,2,0,2198,2239,attached,681,0,True,False,True,True,919,Glen Views,,East Lucas,11911,377997.0,2002-2018
6361,34120,2004,2,4,3,0,2299,2393,attached,608,0,True,False,True,True,69898,Abigail View,,East Lucas,11911,386816.0,2002-2018
6362,34121,2003,1,3,2,0,1532,1615,attached,426,0,True,False,True,True,615,White Gateway,,East Lucas,11911,304918.0,2002-2018
6363,34122,2002,1,4,2,0,1896,1952,attached,416,0,True,False,True,True,226,White Gateway,,East Lucas,11911,346504.0,2002-2018
6364,34123,2004,2,4,2,1,3272,3395,attached,578,0,True,False,True,True,51565,Michael Crossroad,,East Lucas,11911,428404.0,2002-2018
6368,34140,1946,1,2,1,1,1121,1129,detached,241,0,False,False,False,False,39148,Natasha Court,,East Lucas,11911,211053.0,1935-1950
6369,34141,1956,1,2,1,1,1048,1275,detached,362,0,False,False,False,False,88164,Jimenez Spur,,East Lucas,11911,215462.0,1951-1967
6370,34142,1958,1,2,1,0,1466,1465,attached,265,0,False,False,False,False,1737,Jimenez Spur,,East Lucas,11911,177661.0,1951-1967
6372,34144,1952,1,2,1,0,900,1055,attached,321,0,False,False,False,False,59176,Michelle Streets,,East Lucas,11911,627480.0,1951-1967
6373,34145,1989,2,4,2,1,1864,1865,attached,513,0,True,False,True,True,43379,Ho Street,,East Lucas,11911,314373.0,1985-2001
