,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,zip_code,sale_price,garage_type_attached,garage_type_detached,city_East Lucas,city_North Erinville,city_Port Andrealand,city_Port Jonathanborough,city_Wendybury,city_West Ann
6960,36868.0,1995.0,1.0,3.0,2.0,0.0,2159.0,2159.0,598.0,0.0,0.0,0.0,1.0,1.0,11510.0,279716.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6962,36870.0,1987.0,1.0,3.0,2.0,0.0,1142.0,1145.0,466.0,0.0,1.0,1.0,1.0,1.0,11510.0,365400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6963,36871.0,1989.0,1.0,3.0,2.0,0.0,1432.0,1433.0,179.0,0.0,1.0,0.0,1.0,1.0,11510.0,342722.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6964,36872.0,1999.0,3.0,5.0,3.0,1.0,3848.0,3889.0,647.0,0.0,1.0,0.0,1.0,1.0,11510.0,507780.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6965,36873.0,2000.0,3.0,4.0,3.0,1.0,3736.0,3860.0,587.0,0.0,1.0,0.0,1.0,1.0,11510.0,490138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6966,36874.0,2002.0,2.0,5.0,2.0,0.0,2127.0,2156.0,655.0,0.0,0.0,0.0,1.0,1.0,11510.0,472500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6967,36875.0,1991.0,2.0,4.0,2.0,1.0,1461.0,1455.0,461.0,0.0,1.0,0.0,1.0,1.0,11510.0,390602.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6968,36880.0,2008.0,2.0,5.0,2.0,1.0,3326.0,3545.0,710.0,0.0,1.0,0.0,1.0,1.0,11911.0,403204.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6969,36893.0,1998.0,1.0,5.0,4.0,0.0,3589.0,3615.0,631.0,0.0,1.0,1.0,1.0,1.0,11510.0,539283.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6970,36894.0,1999.0,2.0,5.0,2.0,1.0,3243.0,3269.0,650.0,0.0,1.0,0.0,1.0,1.0,11510.0,503372.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6971,36896.0,2003.0,1.0,3.0,2.0,1.0,2318.0,2577.0,581.0,0.0,1.0,1.0,1.0,1.0,11510.0,548098.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6972,36897.0,2002.0,2.0,4.0,2.0,1.0,2870.0,2876.0,447.0,0.0,0.0,0.0,1.0,1.0,11510.0,472504.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6973,36898.0,2002.0,2.0,5.0,3.0,0.0,3139.0,3148.0,608.0,0.0,1.0,0.0,1.0,1.0,11510.0,459900.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6974,36900.0,2003.0,2.0,5.0,3.0,0.0,3145.0,3148.0,606.0,0.0,1.0,1.0,1.0,1.0,11510.0,529201.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6975,36901.0,2007.0,2.0,4.0,3.0,1.0,3755.0,4250.0,855.0,0.0,1.0,1.0,1.0,1.0,11510.0,982801.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6976,36911.0,2004.0,2.0,3.0,2.0,1.0,1792.0,1883.0,435.0,0.0,1.0,0.0,1.0,1.0,11510.0,365397.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6977,36936.0,2005.0,2.0,3.0,2.0,1.0,1994.0,1998.0,701.0,0.0,1.0,0.0,1.0,1.0,11510.0,403204.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6978,36937.0,2005.0,2.0,5.0,3.0,0.0,2779.0,2773.0,612.0,0.0,1.0,0.0,1.0,1.0,11510.0,440996.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6979,36938.0,2000.0,2.0,4.0,2.0,1.0,2665.0,2674.0,589.0,0.0,1.0,0.0,1.0,1.0,11510.0,425878.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6980,36939.0,2001.0,3.0,3.0,2.0,1.0,2408.0,2416.0,418.0,0.0,0.0,0.0,1.0,1.0,11510.0,422099.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6981,36940.0,2004.0,2.0,4.0,2.0,1.0,2571.0,2671.0,637.0,0.0,1.0,0.0,1.0,1.0,11510.0,486360.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6982,36941.0,2005.0,2.0,5.0,4.0,1.0,3318.0,3306.0,834.0,0.0,1.0,0.0,1.0,1.0,11510.0,535496.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6983,36942.0,2004.0,2.0,4.0,3.0,0.0,2343.0,2457.0,601.0,0.0,1.0,0.0,1.0,1.0,11510.0,434697.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6984,36944.0,2004.0,1.0,3.0,2.0,1.0,2226.0,2372.0,432.0,0.0,1.0,0.0,1.0,1.0,11510.0,466201.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6985,36997.0,2015.0,2.0,2.0,2.0,0.0,1248.0,1254.0,428.0,0.0,0.0,0.0,1.0,1.0,10748.0,338943.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6986,36998.0,2015.0,2.0,2.0,2.0,0.0,1250.0,1256.0,434.0,0.0,0.0,0.0,1.0,1.0,10748.0,326340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6987,36999.0,2014.0,2.0,3.0,2.0,1.0,1686.0,1686.0,438.0,0.0,0.0,0.0,1.0,1.0,10748.0,371699.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6988,37000.0,2013.0,1.0,4.0,4.0,1.0,5044.0,6904.0,1097.0,0.0,1.0,1.0,1.0,1.0,10748.0,3496501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6989,37001.0,2006.0,1.0,5.0,3.0,1.0,4446.0,4937.0,769.0,0.0,1.0,1.0,1.0,1.0,10748.0,1530903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6990,37002.0,2003.0,1.0,3.0,3.0,1.0,2978.0,3184.0,720.0,0.0,1.0,1.0,1.0,1.0,10748.0,831599.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6991,37003.0,2008.0,1.0,3.0,3.0,0.0,2632.0,3029.0,494.0,0.0,1.0,1.0,1.0,1.0,10748.0,881999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6992,37004.0,2003.0,2.0,2.0,2.0,0.0,1217.0,1346.0,206.0,0.0,1.0,0.0,1.0,1.0,11510.0,252000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6993,37005.0,2015.0,1.0,4.0,3.0,1.0,3439.0,3651.0,705.0,0.0,1.0,1.0,1.0,1.0,10748.0,1537204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6994,37006.0,2004.0,1.0,5.0,4.0,1.0,4300.0,4664.0,777.0,0.0,1.0,1.0,1.0,1.0,10748.0,1020600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6995,37007.0,2003.0,1.0,4.0,3.0,0.0,3894.0,3891.0,858.0,0.0,1.0,1.0,1.0,1.0,10748.0,1171803.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6996,37008.0,2000.0,1.0,4.0,3.0,1.0,3895.0,4339.0,755.0,0.0,1.0,1.0,1.0,1.0,10748.0,1115098.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6997,37009.0,2006.0,1.0,3.0,3.0,0.0,3667.0,4513.0,708.0,0.0,1.0,1.0,1.0,1.0,10748.0,1209596.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6998,37010.0,2000.0,1.0,3.0,2.0,1.0,2652.0,2962.0,711.0,0.0,1.0,1.0,1.0,1.0,10748.0,956336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6999,37011.0,1988.0,1.0,2.0,3.0,0.0,2845.0,3052.0,538.0,0.0,1.0,0.0,1.0,1.0,10748.0,793801.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7000,37012.0,1985.0,1.0,2.0,1.0,1.0,1334.0,1553.0,396.0,0.0,0.0,0.0,1.0,1.0,10748.0,357211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7001,37013.0,1988.0,2.0,2.0,2.0,0.0,1409.0,1560.0,400.0,0.0,1.0,0.0,1.0,1.0,10748.0,300514.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7002,37014.0,1988.0,1.0,2.0,1.0,1.0,1286.0,1439.0,398.0,0.0,1.0,0.0,1.0,1.0,10748.0,270898.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7003,37015.0,1988.0,1.0,2.0,1.0,1.0,1281.0,1429.0,404.0,0.0,1.0,0.0,1.0,1.0,10748.0,234986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7004,37016.0,1988.0,1.0,2.0,3.0,0.0,2602.0,2596.0,554.0,0.0,1.0,0.0,1.0,1.0,10748.0,573299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7005,37017.0,1986.0,1.0,2.0,3.0,0.0,3027.0,3277.0,546.0,0.0,1.0,0.0,1.0,1.0,10748.0,579599.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7006,37018.0,1987.0,1.0,3.0,3.0,0.0,2845.0,3048.0,538.0,0.0,1.0,0.0,1.0,1.0,10748.0,724503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7007,37019.0,1985.0,1.0,2.0,1.0,1.0,1627.0,1848.0,396.0,0.0,1.0,0.0,1.0,1.0,10748.0,396900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7008,37020.0,1986.0,1.0,2.0,2.0,1.0,1918.0,2157.0,403.0,0.0,1.0,0.0,1.0,1.0,10748.0,526684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7009,37021.0,1987.0,1.0,2.0,2.0,1.0,1914.0,2162.0,401.0,0.0,1.0,0.0,1.0,1.0,10748.0,491404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7010,37022.0,1989.0,2.0,2.0,2.0,1.0,1488.0,1598.0,403.0,0.0,1.0,0.0,1.0,1.0,10748.0,315004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7011,37023.0,1989.0,1.0,3.0,1.0,1.0,1645.0,1951.0,500.0,0.0,0.0,1.0,1.0,1.0,10748.0,327600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7012,37024.0,1978.0,1.0,3.0,2.0,0.0,1360.0,1476.0,436.0,0.0,1.0,0.0,1.0,1.0,10748.0,277204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7013,37025.0,1979.0,1.0,2.0,1.0,1.0,1243.0,1637.0,399.0,0.0,0.0,0.0,1.0,1.0,10748.0,209790.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7014,37026.0,2000.0,1.0,3.0,2.0,0.0,1565.0,1815.0,480.0,0.0,1.0,0.0,1.0,1.0,10748.0,292322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7015,37027.0,2005.0,1.0,3.0,2.0,0.0,1735.0,1755.0,500.0,0.0,1.0,1.0,1.0,1.0,10748.0,390602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7016,37028.0,1987.0,1.0,3.0,2.0,0.0,1450.0,1516.0,443.0,0.0,1.0,0.0,1.0,1.0,10748.0,258301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7017,37029.0,1981.0,1.0,3.0,1.0,1.0,1206.0,1195.0,506.0,0.0,0.0,0.0,1.0,1.0,10748.0,182701.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7018,37030.0,1981.0,1.0,3.0,1.0,1.0,1201.0,1203.0,500.0,0.0,0.0,0.0,1.0,1.0,10748.0,239400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7019,37031.0,2000.0,1.0,3.0,2.0,0.0,1407.0,1442.0,508.0,0.0,1.0,1.0,1.0,1.0,10748.0,403199.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7020,37032.0,1988.0,1.0,3.0,2.0,0.0,1649.0,1752.0,508.0,0.0,1.0,0.0,1.0,1.0,10748.0,277834.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7021,37033.0,2002.0,1.0,3.0,2.0,0.0,1831.0,1838.0,460.0,0.0,1.0,1.0,1.0,1.0,10748.0,365403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7022,37034.0,2002.0,1.0,3.0,2.0,0.0,1586.0,1673.0,444.0,0.0,1.0,0.0,1.0,1.0,10748.0,255152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7023,37035.0,1978.0,1.0,3.0,1.0,1.0,1441.0,1726.0,461.0,0.0,1.0,0.0,1.0,1.0,10748.0,313742.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7024,37036.0,1979.0,1.0,3.0,1.0,1.0,1439.0,1733.0,464.0,0.0,1.0,0.0,1.0,1.0,10748.0,224283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7025,37037.0,2000.0,1.0,3.0,2.0,0.0,1408.0,1441.0,504.0,0.0,1.0,1.0,1.0,1.0,10748.0,364142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7026,37038.0,1978.0,1.0,3.0,1.0,1.0,1211.0,1323.0,436.0,0.0,1.0,0.0,1.0,1.0,10748.0,233104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7027,37039.0,1985.0,1.0,3.0,3.0,1.0,1925.0,2152.0,481.0,0.0,1.0,0.0,1.0,1.0,10748.0,882004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7028,37040.0,1981.0,1.0,3.0,2.0,0.0,1585.0,2001.0,432.0,0.0,1.0,0.0,1.0,1.0,10748.0,554401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7029,37041.0,1979.0,1.0,4.0,1.0,1.0,1281.0,1323.0,433.0,0.0,0.0,0.0,1.0,1.0,10748.0,191522.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7030,37042.0,1978.0,1.0,3.0,1.0,1.0,1224.0,1274.0,425.0,0.0,0.0,0.0,1.0,1.0,10748.0,264604.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7031,37043.0,1996.0,1.0,3.0,2.0,0.0,1224.0,1222.0,426.0,0.0,0.0,0.0,1.0,1.0,10748.0,233733.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7032,37044.0,1989.0,1.0,4.0,1.0,1.0,1610.0,1602.0,403.0,0.0,1.0,1.0,1.0,1.0,10748.0,327600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7033,37045.0,1979.0,1.0,3.0,2.0,0.0,1508.0,1498.0,252.0,0.0,1.0,0.0,1.0,1.0,10748.0,220497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7034,37046.0,1977.0,1.0,3.0,2.0,0.0,1215.0,1245.0,503.0,0.0,0.0,0.0,1.0,1.0,10748.0,245701.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7035,37047.0,1993.0,1.0,3.0,2.0,0.0,1533.0,1614.0,468.0,0.0,0.0,0.0,1.0,1.0,10748.0,315000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7036,37048.0,1979.0,1.0,3.0,1.0,1.0,1229.0,1284.0,402.0,0.0,0.0,1.0,1.0,1.0,10748.0,292321.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7037,37049.0,1978.0,1.0,4.0,1.0,1.0,1291.0,1327.0,438.0,0.0,0.0,0.0,1.0,1.0,10748.0,239401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7039,37051.0,1993.0,1.0,4.0,2.0,0.0,1358.0,1508.0,500.0,0.0,0.0,0.0,1.0,1.0,10748.0,157496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7040,37052.0,1994.0,1.0,4.0,2.0,0.0,1368.0,1498.0,501.0,0.0,0.0,0.0,1.0,1.0,10748.0,289798.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7041,37053.0,1979.0,1.0,3.0,1.0,1.0,1228.0,1285.0,429.0,0.0,0.0,0.0,1.0,1.0,10748.0,212944.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7042,37054.0,1980.0,1.0,4.0,1.0,1.0,1465.0,1705.0,477.0,0.0,0.0,0.0,1.0,1.0,10748.0,235619.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7043,37055.0,2002.0,1.0,4.0,1.0,1.0,1709.0,1746.0,463.0,0.0,1.0,0.0,1.0,1.0,10748.0,307442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7044,37056.0,1995.0,1.0,3.0,2.0,0.0,1429.0,1498.0,458.0,0.0,1.0,1.0,1.0,1.0,10748.0,295472.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7045,37057.0,1979.0,1.0,3.0,2.0,0.0,1305.0,1438.0,438.0,0.0,1.0,0.0,1.0,1.0,10748.0,264604.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7046,37058.0,1992.0,1.0,3.0,2.0,0.0,1497.0,1498.0,501.0,0.0,1.0,0.0,1.0,1.0,10748.0,289800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7047,37059.0,1951.0,1.0,4.0,3.0,1.0,2269.0,2701.0,510.0,0.0,1.0,1.0,0.0,0.0,10748.0,414540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7048,37060.0,1977.0,1.0,2.0,1.0,0.0,1096.0,1324.0,291.0,0.0,0.0,1.0,1.0,1.0,10748.0,236252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7049,37061.0,2004.0,1.0,2.0,2.0,1.0,3015.0,3722.0,523.0,0.0,1.0,1.0,1.0,1.0,10748.0,724503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7050,37063.0,2006.0,1.0,5.0,4.0,1.0,6045.0,8188.0,1992.0,0.0,1.0,1.0,1.0,1.0,10748.0,4772249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7051,37064.0,2000.0,1.0,4.0,4.0,0.0,6171.0,7094.0,1459.0,0.0,1.0,1.0,1.0,1.0,10748.0,3370501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7052,37065.0,2004.0,1.0,4.0,3.0,1.0,5030.0,5624.0,945.0,0.0,1.0,1.0,1.0,1.0,10748.0,2866503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7053,37066.0,2001.0,1.0,3.0,2.0,1.0,2014.0,2062.0,480.0,0.0,1.0,1.0,1.0,1.0,10748.0,617397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7054,37067.0,2000.0,1.0,3.0,4.0,0.0,2177.0,2253.0,460.0,0.0,1.0,1.0,1.0,1.0,10748.0,792541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7055,37068.0,1998.0,1.0,3.0,2.0,1.0,2179.0,2259.0,464.0,0.0,1.0,1.0,1.0,1.0,10748.0,579596.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7056,37069.0,2000.0,1.0,3.0,1.0,1.0,1534.0,1568.0,480.0,0.0,1.0,1.0,1.0,1.0,10748.0,346496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7059,37072.0,1985.0,1.0,2.0,2.0,0.0,2019.0,2298.0,716.0,0.0,1.0,0.0,1.0,1.0,10748.0,361624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7060,37088.0,2004.0,1.0,3.0,3.0,1.0,2772.0,3438.0,661.0,0.0,1.0,1.0,1.0,1.0,10748.0,584640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7061,37089.0,2007.0,1.0,4.0,3.0,0.0,3061.0,3838.0,669.0,0.0,1.0,1.0,1.0,1.0,10748.0,579602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7062,37091.0,2006.0,1.0,4.0,3.0,0.0,3186.0,3950.0,664.0,0.0,1.0,1.0,1.0,1.0,10748.0,517228.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7063,37092.0,2006.0,1.0,3.0,2.0,1.0,2788.0,3081.0,737.0,0.0,1.0,1.0,1.0,1.0,10748.0,614877.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7064,37094.0,2002.0,1.0,4.0,4.0,0.0,4368.0,4877.0,646.0,0.0,1.0,1.0,1.0,1.0,10748.0,1111948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7065,37097.0,2008.0,1.0,3.0,2.0,1.0,1970.0,2147.0,574.0,0.0,1.0,1.0,1.0,1.0,10748.0,553143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7066,37098.0,2010.0,1.0,2.0,1.0,1.0,1688.0,1871.0,571.0,0.0,1.0,1.0,1.0,1.0,10748.0,554400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7067,37099.0,2007.0,1.0,3.0,2.0,1.0,1970.0,2144.0,572.0,0.0,1.0,0.0,1.0,1.0,10748.0,497704.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7068,37100.0,2007.0,1.0,4.0,3.0,1.0,3179.0,3651.0,520.0,0.0,1.0,0.0,1.0,1.0,10748.0,1348204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7069,37101.0,2014.0,1.0,4.0,3.0,1.0,4348.0,5480.0,933.0,0.0,1.0,1.0,1.0,1.0,10748.0,1959303.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7070,37102.0,2007.0,1.0,4.0,3.0,1.0,3176.0,3651.0,522.0,0.0,1.0,0.0,1.0,1.0,10748.0,1190702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7071,37103.0,2006.0,1.0,4.0,3.0,1.0,3894.0,4512.0,1164.0,0.0,1.0,1.0,1.0,1.0,10748.0,2078996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7072,37104.0,2007.0,1.0,3.0,3.0,0.0,2752.0,3215.0,780.0,0.0,1.0,1.0,1.0,1.0,10748.0,1322998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7073,37105.0,2007.0,1.0,3.0,2.0,1.0,1836.0,2348.0,543.0,0.0,1.0,0.0,1.0,1.0,10748.0,497701.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7074,37106.0,2005.0,1.0,3.0,2.0,1.0,1963.0,2144.0,576.0,0.0,1.0,1.0,1.0,1.0,10748.0,718201.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7075,37107.0,2004.0,1.0,2.0,1.0,1.0,1361.0,1578.0,473.0,0.0,1.0,0.0,1.0,1.0,10748.0,354692.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7076,37108.0,2004.0,1.0,2.0,1.0,1.0,1689.0,1878.0,576.0,0.0,0.0,0.0,1.0,1.0,10748.0,464941.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7077,37109.0,2002.0,1.0,4.0,3.0,0.0,2459.0,2642.0,485.0,0.0,1.0,0.0,1.0,1.0,10748.0,743399.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7078,37111.0,2004.0,1.0,3.0,2.0,1.0,1963.0,2028.0,485.0,0.0,0.0,0.0,1.0,1.0,10748.0,493924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7079,37113.0,1998.0,1.0,4.0,4.0,0.0,3712.0,3909.0,585.0,0.0,1.0,1.0,1.0,1.0,10748.0,1096201.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7080,37115.0,2008.0,1.0,4.0,3.0,1.0,3110.0,3570.0,626.0,0.0,1.0,1.0,1.0,1.0,10748.0,900903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7081,37116.0,2006.0,1.0,4.0,4.0,0.0,3203.0,3597.0,725.0,0.0,1.0,1.0,1.0,1.0,10748.0,661496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7082,37117.0,2006.0,1.0,4.0,3.0,1.0,3971.0,4513.0,829.0,0.0,1.0,1.0,1.0,1.0,10748.0,1467900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7083,37118.0,2004.0,1.0,4.0,3.0,1.0,4379.0,4957.0,717.0,0.0,1.0,1.0,1.0,1.0,10748.0,1556100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7084,37119.0,2001.0,1.0,4.0,4.0,0.0,3314.0,4306.0,784.0,0.0,1.0,1.0,1.0,1.0,10748.0,989731.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7085,37120.0,2000.0,1.0,4.0,4.0,0.0,4601.0,5768.0,721.0,0.0,1.0,1.0,1.0,1.0,10748.0,1978203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7086,37121.0,2003.0,1.0,4.0,3.0,0.0,3952.0,4673.0,848.0,0.0,1.0,1.0,1.0,1.0,10748.0,1360800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7087,37122.0,2004.0,1.0,3.0,3.0,0.0,2505.0,3077.0,627.0,0.0,1.0,1.0,1.0,1.0,10748.0,868771.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7088,37123.0,1998.0,1.0,3.0,3.0,1.0,4617.0,5511.0,759.0,0.0,1.0,1.0,1.0,1.0,10748.0,2179803.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7089,37124.0,2003.0,1.0,4.0,3.0,1.0,3575.0,4174.0,698.0,0.0,1.0,1.0,1.0,1.0,10748.0,945000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7090,37125.0,1998.0,1.0,3.0,2.0,1.0,2455.0,2699.0,527.0,0.0,1.0,1.0,1.0,1.0,10748.0,787500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7091,37126.0,1989.0,1.0,2.0,3.0,0.0,3061.0,3270.0,536.0,0.0,1.0,0.0,1.0,1.0,10748.0,781203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7092,37127.0,1991.0,1.0,4.0,4.0,0.0,2984.0,3260.0,437.0,0.0,1.0,0.0,1.0,1.0,10748.0,691738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7093,37185.0,2004.0,2.0,4.0,2.0,1.0,3111.0,3190.0,554.0,0.0,1.0,0.0,1.0,1.0,11295.0,521637.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7094,37193.0,2004.0,2.0,4.0,2.0,1.0,2915.0,2946.0,442.0,0.0,1.0,1.0,1.0,1.0,11295.0,585898.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
