,sale_price,num_bedrooms,has_fireplace,year_built,Year_levels
5678,459904.0,4.0,1.0,2000.0,1985-2001
5679,386820.0,4.0,1.0,2001.0,1985-2001
5680,432179.0,4.0,0.0,2002.0,2002-2018
5681,434699.0,4.0,1.0,2003.0,2002-2018
5682,504000.0,5.0,1.0,2001.0,1985-2001
5683,490140.0,5.0,1.0,2001.0,1985-2001
5684,456753.0,5.0,1.0,2001.0,1985-2001
5685,459899.0,5.0,1.0,2002.0,2002-2018
5686,490774.0,4.0,0.0,2003.0,2002-2018
5687,361619.0,3.0,1.0,2004.0,2002-2018
5688,522896.0,5.0,1.0,2005.0,2002-2018
5689,281607.0,6.0,1.0,2004.0,2002-2018
5690,535501.0,5.0,1.0,2006.0,2002-2018
5691,428401.0,3.0,1.0,2004.0,2002-2018
5692,441004.0,5.0,1.0,2006.0,2002-2018
5693,463682.0,4.0,1.0,2005.0,2002-2018
5694,517857.0,4.0,1.0,2006.0,2002-2018
5695,396896.0,3.0,0.0,2002.0,2002-2018
5696,667803.0,3.0,1.0,2006.0,2002-2018
5697,497696.0,4.0,1.0,2002.0,2002-2018
5698,267460.72000000003,3.0,0.0,2007.0,2002-2018
5699,317522.0,2.0,0.0,2006.0,2002-2018
5700,1829516.0,4.0,1.0,2005.0,2002-2018
5701,389340.0,3.0,0.0,2015.0,2002-2018
5702,374217.0,3.0,0.0,2016.0,2002-2018
5703,326341.0,3.0,0.0,2006.0,2002-2018
5704,428400.0,3.0,0.0,2013.0,2002-2018
5705,2897999.0,4.0,1.0,2006.0,2002-2018
5706,995404.0,4.0,1.0,2004.0,2002-2018
5707,733948.0,3.0,1.0,2004.0,2002-2018
5708,1530273.0,5.0,1.0,2004.0,2002-2018
5709,686703.0,4.0,1.0,2002.0,2002-2018
5710,2538900.0,3.0,1.0,2005.0,2002-2018
5711,970197.0,3.0,1.0,2000.0,1985-2001
5712,963902.0,3.0,1.0,2000.0,1985-2001
5713,2110503.0,6.0,1.0,1997.0,1985-2001
5714,1764003.0,4.0,1.0,2000.0,1985-2001
5715,1543496.0,4.0,1.0,2004.0,2002-2018
5716,648904.0,3.0,1.0,1997.0,1985-2001
5717,773638.0,3.0,1.0,1990.0,1985-2001
5718,459903.0,2.0,1.0,1986.0,1985-2001
5719,1001701.0,4.0,1.0,1998.0,1985-2001
5720,249481.0,2.0,1.0,1987.0,1985-2001
5721,389337.0,2.0,1.0,1988.0,1985-2001
5722,623703.0,2.0,1.0,1989.0,1985-2001
5723,286647.0,2.0,1.0,1987.0,1985-2001
5724,865624.0,2.0,1.0,1986.0,1985-2001
5725,560704.0,2.0,1.0,1988.0,1985-2001
5726,623704.0,2.0,1.0,1989.0,1985-2001
5727,1033201.0,4.0,1.0,1989.0,1985-2001
5728,674097.0,3.0,1.0,1987.0,1985-2001
5729,315004.0,2.0,0.0,1984.0,1968-1984
5730,340198.0,2.0,1.0,1986.0,1985-2001
5731,311847.0,2.0,1.0,1988.0,1985-2001
5732,275937.0,2.0,1.0,1989.0,1985-2001
5733,265226.0,3.0,1.0,1987.0,1985-2001
5734,346498.0,3.0,1.0,1988.0,1985-2001
5735,289798.0,3.0,0.0,1989.0,1985-2001
5736,262084.0,3.0,1.0,1978.0,1968-1984
5737,377997.0,3.0,0.0,2001.0,1985-2001
5738,390603.0,3.0,1.0,2004.0,2002-2018
5739,296096.0,3.0,0.0,1979.0,1968-1984
5740,378000.0,3.0,1.0,2000.0,1985-2001
5741,365397.0,3.0,1.0,2001.0,1985-2001
5742,258303.0,3.0,1.0,1994.0,1985-2001
5743,365400.0,3.0,1.0,2004.0,2002-2018
5744,390602.0,3.0,1.0,2002.0,2002-2018
5745,270904.0,3.0,0.0,1978.0,1968-1984
5746,304294.0,3.0,0.0,1991.0,1985-2001
5747,377998.0,3.0,1.0,2011.0,2002-2018
5748,418953.0,3.0,1.0,2004.0,2002-2018
5749,325076.0,4.0,1.0,1992.0,1985-2001
5750,1055881.0,3.0,1.0,2001.0,1985-2001
5751,944998.0,3.0,1.0,2002.0,2002-2018
5752,340196.0,3.0,1.0,1995.0,1985-2001
5753,686698.0,4.0,1.0,2004.0,2002-2018
5754,233100.0,3.0,0.0,1976.0,1968-1984
5755,754740.0,4.0,1.0,2000.0,1985-2001
5756,409499.0,4.0,1.0,2015.0,2002-2018
5757,189000.0,4.0,0.0,1979.0,1968-1984
5758,472497.0,2.0,1.0,1977.0,1968-1984
5759,223650.0,3.0,0.0,1978.0,1968-1984
5760,226799.0,3.0,0.0,1979.0,1968-1984
5761,311849.0,3.0,1.0,2003.0,2002-2018
5762,245700.0,3.0,1.0,2001.0,1985-2001
5763,264596.0,3.0,1.0,1988.0,1985-2001
5764,297359.0,3.0,1.0,1989.0,1985-2001
5765,378004.0,3.0,1.0,1976.0,1968-1984
5766,277196.0,3.0,1.0,1993.0,1985-2001
5767,190261.0,3.0,0.0,1961.0,1951-1967
5768,378003.0,3.0,1.0,1988.0,1985-2001
5769,352803.0,3.0,1.0,1993.0,1985-2001
5770,403196.0,3.0,1.0,1998.0,1985-2001
5771,289800.0,4.0,1.0,1997.0,1985-2001
5772,236253.0,4.0,0.0,1999.0,1985-2001
5773,2557798.0,3.0,1.0,2015.0,2002-2018
5774,693000.0,3.0,1.0,1999.0,1985-2001
5775,198451.0,2.0,1.0,1966.0,1951-1967
5776,308696.0,3.0,0.0,1995.0,1985-2001
5777,1096202.0,3.0,1.0,2014.0,2002-2018
5778,1433884.0,4.0,1.0,2016.0,2002-2018
5779,598501.0,4.0,1.0,2008.0,2002-2018
5780,756003.0,6.0,1.0,2006.0,2002-2018
5781,560699.0,3.0,1.0,2005.0,2002-2018
5782,536133.0,3.0,1.0,2005.0,2002-2018
5783,491402.0,3.0,1.0,2006.0,2002-2018
5784,699927.0,3.0,1.0,2007.0,2002-2018
5785,1354497.0,4.0,1.0,2004.0,2002-2018
5786,895229.0,4.0,1.0,2003.0,2002-2018
5787,1413088.0,4.0,1.0,2004.0,2002-2018
5788,1512002.0,3.0,1.0,2000.0,1985-2001
5789,2091600.0,4.0,1.0,2005.0,2002-2018
5790,2009698.0,4.0,1.0,2006.0,2002-2018
5791,2268003.0,3.0,1.0,2000.0,1985-2001
5792,493917.0,2.0,0.0,2007.0,2002-2018
5793,448563.0,2.0,1.0,2009.0,2002-2018
5794,661504.0,2.0,1.0,2007.0,2002-2018
5795,447301.0,2.0,1.0,2009.0,2002-2018
5796,2220122.0,4.0,1.0,2016.0,2002-2018
5797,2003404.0,4.0,1.0,2014.0,2002-2018
5798,1070997.0,3.0,1.0,2005.0,2002-2018
5799,1448996.0,3.0,1.0,2005.0,2002-2018
5800,491974.04,2.0,0.0,2009.0,2002-2018
5801,434703.0,2.0,1.0,2005.0,2002-2018
5802,516603.0,3.0,0.0,2006.0,2002-2018
5803,504003.0,3.0,1.0,2005.0,2002-2018
5804,716942.0,3.0,1.0,2008.0,2002-2018
5805,413277.0,3.0,0.0,2005.0,2002-2018
5806,525416.0,2.0,0.0,2003.0,2002-2018
5807,802623.0,3.0,1.0,2014.0,2002-2018
5808,756002.0,3.0,1.0,2013.0,2002-2018
5809,1071001.0,3.0,1.0,2004.0,2002-2018
5810,695521.0,3.0,1.0,2000.0,1985-2001
5811,1111317.0,3.0,1.0,1990.0,1985-2001
5812,541796.0,1.0,0.0,1980.0,1968-1984
5813,446041.0,4.0,1.0,2004.0,2002-2018
5814,337051.0,3.0,0.0,2006.0,2002-2018
5815,583378.0,4.0,1.0,2006.0,2002-2018
5816,352802.0,2.0,1.0,1990.0,1985-2001
5817,554398.0,3.0,1.0,2006.0,2002-2018
5818,2141997.0,3.0,1.0,1990.0,1985-2001
5819,2141997.0,2.0,0.0,1999.0,1985-2001
5820,579599.0,3.0,1.0,1987.0,1985-2001
5821,768599.0,3.0,1.0,1975.0,1968-1984
5822,7560.0,3.0,1.0,1985.0,1985-2001
5823,560698.0,3.0,1.0,1985.0,1985-2001
5824,2078997.0,4.0,1.0,1994.0,1985-2001
5825,1335604.0,3.0,1.0,1998.0,1985-2001
5826,285394.0,3.0,1.0,1990.0,1985-2001
5827,390596.0,3.0,1.0,1992.0,1985-2001
5828,362252.0,3.0,0.0,1990.0,1985-2001
5829,365396.0,3.0,1.0,1993.0,1985-2001
5830,320044.0,2.0,1.0,1995.0,1985-2001
5831,724504.0,3.0,1.0,2004.0,2002-2018
5832,2518.0,3.0,1.0,1979.0,1968-1984
5833,1770303.0,3.0,1.0,1998.0,1985-2001
5834,1176836.0,4.0,1.0,1996.0,1985-2001
5835,1023120.0,4.0,1.0,2005.0,2002-2018
5836,1008004.0,3.0,1.0,2004.0,2002-2018
5837,899644.0,4.0,1.0,2004.0,2002-2018
5838,812704.0,3.0,1.0,2007.0,2002-2018
5839,371704.0,3.0,1.0,2005.0,2002-2018
5840,376736.0,4.0,1.0,2003.0,2002-2018
5841,583383.0,5.0,1.0,2006.0,2002-2018
5842,364136.0,3.0,1.0,1999.0,1985-2001
5843,413282.0,3.0,1.0,2000.0,1985-2001
5844,527936.0,3.0,1.0,2001.0,1985-2001
5845,464936.0,3.0,1.0,1998.0,1985-2001
5846,452337.0,4.0,1.0,2002.0,2002-2018
5847,441003.0,4.0,1.0,2000.0,1985-2001
5848,390603.0,4.0,1.0,1998.0,1985-2001
5849,327601.0,3.0,1.0,2000.0,1985-2001
5850,396897.0,3.0,1.0,1999.0,1985-2001
5851,346503.0,3.0,1.0,1997.0,1985-2001
5852,428400.0,4.0,0.0,1997.0,1985-2001
5853,289799.0,4.0,1.0,1996.0,1985-2001
5854,326337.0,3.0,1.0,1997.0,1985-2001
5855,409499.0,3.0,1.0,1996.0,1985-2001
5856,422103.0,3.0,1.0,1995.0,1985-2001
5857,477544.0,3.0,1.0,1995.0,1985-2001
5858,388078.0,4.0,1.0,1996.0,1985-2001
5859,264604.0,3.0,0.0,1986.0,1985-2001
5860,326340.0,4.0,1.0,1989.0,1985-2001
5861,390599.0,3.0,1.0,1988.0,1985-2001
5862,439741.0,3.0,1.0,1988.0,1985-2001
5863,1385996.0,4.0,1.0,2003.0,2002-2018
5864,1435141.0,4.0,1.0,2003.0,2002-2018
5865,1587602.0,4.0,1.0,2003.0,2002-2018
5866,945003.0,3.0,1.0,2002.0,2002-2018
5867,1379698.0,3.0,1.0,2000.0,1985-2001
5868,956336.0,3.0,1.0,2001.0,1985-2001
5869,1121401.0,3.0,1.0,2006.0,2002-2018
5870,234358.0,3.0,1.0,2005.0,2002-2018
5871,173876.0,2.0,1.0,2008.0,2002-2018
5872,412016.0,5.0,1.0,2005.0,2002-2018
5873,655204.0,4.0,1.0,2014.0,2002-2018
5874,579602.0,5.0,1.0,2014.0,2002-2018
5875,657718.0,4.0,1.0,2015.0,2002-2018
5876,440996.0,3.0,1.0,1988.0,1985-2001
5877,403204.0,3.0,0.0,1986.0,1985-2001
5878,693001.0,3.0,0.0,1987.0,1985-2001
5879,693000.0,1.0,0.0,1994.0,1985-2001
5880,468724.0,4.0,1.0,2015.0,2002-2018
5881,447299.0,6.0,1.0,2007.0,2002-2018
5882,359104.0,3.0,1.0,2005.0,2002-2018
5883,493287.0,4.0,1.0,2006.0,2002-2018
5884,487624.0,4.0,1.0,1999.0,1985-2001
5885,818996.0,2.0,1.0,1980.0,1968-1984
5886,373593.0,2.0,0.0,2015.0,2002-2018
5887,339567.0,2.0,0.0,2015.0,2002-2018
5888,325077.0,2.0,0.0,2014.0,2002-2018
5889,472501.0,3.0,1.0,2016.0,2002-2018
5890,612361.0,5.0,1.0,2016.0,2002-2018
5891,333897.0,2.0,0.0,2012.0,2002-2018
5892,396898.0,2.0,0.0,2012.0,2002-2018
5893,487621.0,4.0,0.0,2012.0,2002-2018
5894,448564.0,3.0,1.0,2013.0,2002-2018
5895,477540.0,3.0,0.0,2013.0,2002-2018
5896,488884.0,4.0,0.0,2015.0,2002-2018
5897,462417.0,3.0,0.0,2015.0,2002-2018
5898,486992.0,3.0,0.0,2014.0,2002-2018
5899,503374.0,3.0,0.0,2014.0,2002-2018
5900,427138.0,3.0,0.0,2013.0,2002-2018
5901,369176.0,3.0,0.0,2011.0,2002-2018
5902,507150.0,3.0,0.0,2015.0,2002-2018
5903,592834.0,4.0,1.0,2015.0,2002-2018
5904,580861.0,4.0,1.0,2014.0,2002-2018
5905,566998.0,4.0,1.0,2013.0,2002-2018
5906,482579.0,3.0,0.0,2014.0,2002-2018
5907,579603.0,4.0,1.0,2015.0,2002-2018
5908,542432.0,5.0,0.0,2014.0,2002-2018
5909,469980.0,4.0,1.0,2013.0,2002-2018
5910,423988.0,3.0,0.0,2014.0,2002-2018
5911,564484.0,5.0,1.0,2015.0,2002-2018
5912,466202.0,4.0,1.0,2016.0,2002-2018
5913,308701.0,2.0,0.0,2011.0,2002-2018
5914,452968.0,4.0,0.0,2016.0,2002-2018
5915,447928.0,4.0,0.0,2015.0,2002-2018
5916,455487.0,4.0,0.0,2016.0,2002-2018
5917,459266.0,4.0,0.0,2015.0,2002-2018
5918,474388.0,4.0,0.0,2015.0,2002-2018
5919,541167.0,5.0,1.0,2014.0,2002-2018
5920,616137.0,6.0,1.0,2014.0,2002-2018
5921,527937.0,4.0,1.0,2016.0,2002-2018
5922,529196.0,4.0,1.0,2014.0,2002-2018
5923,565743.0,5.0,1.0,2015.0,2002-2018
5924,548733.0,5.0,0.0,2014.0,2002-2018
5925,545577.0,5.0,0.0,2015.0,2002-2018
5926,665913.0,6.0,1.0,2016.0,2002-2018
5927,425250.0,3.0,0.0,2013.0,2002-2018
5928,481321.0,5.0,1.0,2012.0,2002-2018
5929,364770.0,2.0,0.0,2015.0,2002-2018
5930,440367.0,4.0,0.0,2014.0,2002-2018
5931,708746.0,3.0,1.0,2013.0,2002-2018
5932,667801.0,5.0,1.0,2014.0,2002-2018
5933,473762.0,3.0,1.0,2011.0,2002-2018
5934,604803.0,5.0,1.0,2011.0,2002-2018
5935,296097.0,4.0,0.0,2015.0,2002-2018
5936,352171.0,3.0,0.0,2014.0,2002-2018
5937,349646.0,2.0,0.0,2016.0,2002-2018
5938,381150.0,3.0,0.0,2016.0,2002-2018
5939,346501.0,2.0,0.0,2016.0,2002-2018
5940,383670.0,3.0,0.0,2013.0,2002-2018
5941,349019.0,2.0,0.0,2014.0,2002-2018
5942,352799.0,2.0,0.0,2015.0,2002-2018
5943,422096.0,2.0,0.0,2016.0,2002-2018
5944,493916.0,3.0,0.0,2016.0,2002-2018
5945,386821.0,2.0,0.0,2015.0,2002-2018
5946,403197.0,2.0,0.0,2014.0,2002-2018
5947,378000.0,2.0,0.0,2015.0,2002-2018
5948,400676.0,2.0,0.0,2014.0,2002-2018
5949,394379.0,2.0,0.0,2013.0,2002-2018
5950,398163.0,2.0,0.0,2014.0,2002-2018
5951,386824.0,2.0,0.0,2015.0,2002-2018
5952,486359.0,4.0,0.0,2015.0,2002-2018
5953,471240.0,4.0,1.0,2015.0,2002-2018
5954,434071.0,3.0,1.0,2016.0,2002-2018
5955,471243.0,4.0,1.0,2016.0,2002-2018
5956,444151.0,4.0,1.0,2016.0,2002-2018
5957,556289.0,4.0,1.0,2013.0,2002-2018
5958,619288.0,5.0,0.0,2016.0,2002-2018
5959,584010.0,3.0,0.0,2016.0,2002-2018
5960,556923.0,5.0,0.0,2014.0,2002-2018
5961,554401.0,3.0,0.0,2016.0,2002-2018
5962,463680.0,3.0,0.0,2014.0,2002-2018
5963,554398.0,4.0,0.0,2016.0,2002-2018
5964,429660.0,3.0,0.0,2013.0,2002-2018
5965,469976.0,3.0,0.0,2015.0,2002-2018
5966,292951.0,2.0,0.0,2013.0,2002-2018
5967,428402.0,3.0,0.0,2011.0,2002-2018
5968,404457.0,3.0,0.0,2011.0,2002-2018
5969,408236.0,3.0,0.0,2013.0,2002-2018
5970,409504.0,3.0,0.0,2013.0,2002-2018
5971,585903.0,4.0,1.0,2015.0,2002-2018
5972,495809.0,5.0,0.0,2016.0,2002-2018
5973,441003.0,3.0,0.0,2014.0,2002-2018
5974,454862.0,3.0,0.0,2016.0,2002-2018
5975,503373.0,4.0,1.0,2016.0,2002-2018
5976,333272.0,4.0,0.0,2016.0,2002-2018
5977,330754.0,4.0,0.0,2014.0,2002-2018
5978,318149.0,4.0,0.0,2014.0,2002-2018
5979,328862.0,4.0,0.0,2015.0,2002-2018
5980,527314.0,4.0,1.0,2015.0,2002-2018
5981,527942.0,5.0,1.0,2016.0,2002-2018
5982,471870.0,4.0,1.0,2015.0,2002-2018
5983,521639.0,3.0,1.0,2015.0,2002-2018
5984,478803.0,5.0,1.0,2014.0,2002-2018
5985,466202.0,4.0,1.0,2015.0,2002-2018
5986,566996.0,5.0,1.0,2016.0,2002-2018
5987,504004.0,5.0,1.0,2014.0,2002-2018
5988,526678.0,3.0,1.0,2015.0,2002-2018
5989,380522.0,2.0,0.0,2016.0,2002-2018
5990,414538.0,3.0,0.0,2013.0,2002-2018
5991,561961.0,2.0,0.0,2015.0,2002-2018
5992,538020.0,2.0,0.0,2016.0,2002-2018
5993,519751.0,2.0,0.0,2015.0,2002-2018
5994,526682.0,2.0,0.0,2016.0,2002-2018
5995,466198.0,2.0,0.0,2015.0,2002-2018
5996,314369.0,2.0,0.0,2016.0,2002-2018
5997,308700.0,2.0,0.0,2014.0,2002-2018
5998,425880.0,2.0,0.0,2016.0,2002-2018
5999,352800.0,2.0,0.0,2014.0,2002-2018
6000,1562400.0,4.0,1.0,2016.0,2002-2018
6001,466832.0,3.0,0.0,2013.0,2002-2018
6002,441001.0,3.0,0.0,2014.0,2002-2018
6003,446673.0,3.0,0.0,2014.0,2002-2018
6004,391227.0,4.0,0.0,2016.0,2002-2018
6005,386822.0,4.0,0.0,2016.0,2002-2018
6006,512820.0,4.0,0.0,2016.0,2002-2018
6007,522268.0,3.0,0.0,2015.0,2002-2018
6008,514084.0,4.0,0.0,2015.0,2002-2018
6009,473756.0,4.0,0.0,2015.0,2002-2018
6010,540540.0,5.0,0.0,2016.0,2002-2018
6011,585901.0,5.0,0.0,2016.0,2002-2018
6012,568258.0,4.0,0.0,2014.0,2002-2018
6013,513451.0,4.0,0.0,2015.0,2002-2018
6014,542426.0,4.0,0.0,2016.0,2002-2018
6015,493922.0,4.0,0.0,2015.0,2002-2018
6016,481949.0,4.0,0.0,2014.0,2002-2018
6017,482579.0,3.0,0.0,2014.0,2002-2018
6018,520384.0,3.0,0.0,2014.0,2002-2018
6019,473764.0,4.0,0.0,2015.0,2002-2018
6020,444780.0,3.0,0.0,2014.0,2002-2018
6021,409500.0,2.0,0.0,2015.0,2002-2018
6022,567002.0,3.0,0.0,2012.0,2002-2018
6023,303661.0,2.0,0.0,2016.0,2002-2018
6024,345239.0,2.0,0.0,2013.0,2002-2018
6025,415802.0,2.0,0.0,2015.0,2002-2018
6026,337676.0,4.0,0.0,2014.0,2002-2018
6027,321300.0,4.0,0.0,2015.0,2002-2018
6028,288543.0,3.0,0.0,2014.0,2002-2018
6029,295470.0,3.0,0.0,2014.0,2002-2018
6030,469982.0,4.0,0.0,2014.0,2002-2018
6031,333896.0,3.0,0.0,2012.0,2002-2018
6032,1061551.0,3.0,1.0,2014.0,2002-2018
6033,579603.0,4.0,1.0,2011.0,2002-2018
6034,497698.0,5.0,1.0,2010.0,2002-2018
6035,472501.0,5.0,1.0,2009.0,2002-2018
6036,457380.0,3.0,1.0,2008.0,2002-2018
6037,401941.0,2.0,1.0,2008.0,2002-2018
6038,503996.0,2.0,1.0,2007.0,2002-2018
6039,497700.0,5.0,1.0,2008.0,2002-2018
6040,4252496.0,5.0,1.0,2012.0,2002-2018
6041,401944.0,4.0,1.0,2008.0,2002-2018
6042,439736.0,3.0,1.0,2008.0,2002-2018
6043,428400.0,4.0,1.0,2007.0,2002-2018
6044,589048.0,5.0,1.0,2010.0,2002-2018
6045,464936.0,5.0,1.0,2013.0,2002-2018
6046,594718.0,5.0,1.0,2012.0,2002-2018
6047,412018.0,3.0,1.0,2009.0,2002-2018
6048,428403.0,4.0,1.0,2011.0,2002-2018
6049,458636.0,4.0,1.0,2011.0,2002-2018
6050,453599.0,4.0,1.0,2011.0,2002-2018
6051,532977.0,5.0,1.0,2013.0,2002-2018
6052,260819.0,2.0,1.0,1986.0,1985-2001
6053,224277.0,2.0,0.0,2008.0,2002-2018
6054,447297.0,3.0,0.0,2012.0,2002-2018
6055,438476.0,5.0,1.0,2007.0,2002-2018
6056,333896.0,3.0,0.0,2011.0,2002-2018
6057,314998.0,3.0,0.0,2011.0,2002-2018
6058,220500.0,5.0,1.0,2006.0,2002-2018
6059,349651.0,4.0,0.0,2009.0,2002-2018
6060,308696.0,4.0,0.0,2008.0,2002-2018
6061,289802.0,3.0,0.0,2005.0,2002-2018
6062,255778.0,2.0,0.0,2008.0,2002-2018
6063,273421.0,2.0,0.0,2005.0,2002-2018
6064,597873.0,5.0,0.0,2014.0,2002-2018
6065,391862.0,4.0,0.0,2014.0,2002-2018
6066,455490.0,5.0,0.0,2015.0,2002-2018
6067,365403.0,4.0,0.0,2016.0,2002-2018
6068,436593.0,3.0,0.0,2014.0,2002-2018
6069,449190.0,3.0,0.0,2015.0,2002-2018
6070,417689.0,3.0,0.0,2016.0,2002-2018
6071,313112.0,3.0,0.0,2007.0,2002-2018
6072,437222.0,3.0,0.0,2014.0,2002-2018
6073,507784.0,5.0,0.0,2014.0,2002-2018
6074,488251.0,5.0,0.0,2015.0,2002-2018
6075,384301.0,4.0,0.0,2014.0,2002-2018
6076,478800.0,3.0,0.0,2015.0,2002-2018
6077,450449.0,4.0,0.0,2016.0,2002-2018
6078,321304.0,3.0,0.0,2012.0,2002-2018
6079,371699.0,4.0,0.0,2007.0,2002-2018
6080,346502.0,4.0,0.0,2006.0,2002-2018
6081,377997.0,5.0,1.0,2005.0,2002-2018
6082,315001.0,3.0,0.0,2012.0,2002-2018
6083,321300.0,4.0,1.0,2008.0,2002-2018
6084,312477.0,4.0,0.0,2006.0,2002-2018
6085,396899.0,4.0,1.0,2003.0,2002-2018
6086,377997.0,4.0,1.0,2003.0,2002-2018
6087,386816.0,4.0,1.0,2004.0,2002-2018
6088,304918.0,3.0,1.0,2003.0,2002-2018
6089,346504.0,4.0,1.0,2002.0,2002-2018
6090,428404.0,4.0,1.0,2004.0,2002-2018
6091,211053.0,2.0,0.0,1946.0,1935-1950
6092,215462.0,2.0,0.0,1956.0,1951-1967
6093,177661.0,2.0,0.0,1958.0,1951-1967
6094,627480.0,2.0,0.0,1952.0,1951-1967
6095,314373.0,4.0,1.0,1989.0,1985-2001
6096,428400.0,5.0,0.0,2014.0,2002-2018
6097,403201.0,5.0,0.0,2013.0,2002-2018
6098,252001.0,2.0,0.0,1986.0,1985-2001
6099,258303.0,2.0,1.0,1979.0,1968-1984
6100,315000.0,5.0,0.0,1973.0,1968-1984
6101,306181.0,4.0,1.0,2001.0,1985-2001
6102,295467.0,3.0,1.0,1979.0,1968-1984
6103,346501.0,4.0,1.0,2006.0,2002-2018
6104,308697.0,4.0,1.0,2001.0,1985-2001
6105,262077.0,3.0,1.0,2000.0,1985-2001
6106,376740.0,3.0,1.0,2009.0,2002-2018
6107,333898.0,3.0,1.0,2008.0,2002-2018
6108,327602.0,3.0,1.0,2009.0,2002-2018
6109,371700.0,4.0,1.0,2006.0,2002-2018
6110,346496.0,4.0,1.0,2007.0,2002-2018
6111,410130.0,5.0,1.0,2009.0,2002-2018
6112,403201.0,4.0,1.0,2006.0,2002-2018
6113,431550.0,4.0,1.0,2008.0,2002-2018
6114,412650.0,4.0,1.0,2006.0,2002-2018
6115,466198.0,5.0,1.0,2005.0,2002-2018
6116,376740.0,3.0,1.0,2007.0,2002-2018
6117,396901.0,5.0,1.0,2005.0,2002-2018
6118,277203.0,3.0,0.0,2008.0,2002-2018
6119,193411.0,3.0,0.0,1989.0,1985-2001
6120,711900.0,4.0,1.0,1994.0,1985-2001
6121,314998.0,3.0,1.0,1990.0,1985-2001
6122,333897.0,3.0,1.0,2003.0,2002-2018
6123,323823.0,4.0,1.0,2000.0,1985-2001
6124,346498.0,4.0,1.0,2001.0,1985-2001
6125,322559.0,3.0,1.0,1987.0,1985-2001
6126,338938.0,4.0,1.0,2004.0,2002-2018
6127,242549.0,2.0,0.0,1986.0,1985-2001
6128,289803.0,3.0,1.0,1992.0,1985-2001
6129,233731.0,2.0,1.0,1989.0,1985-2001
6130,253257.0,2.0,1.0,1992.0,1985-2001
6131,478802.0,3.0,0.0,1984.0,1968-1984
6132,478798.0,3.0,1.0,2003.0,2002-2018
6133,336417.0,3.0,0.0,2014.0,2002-2018
6134,510296.0,5.0,1.0,2011.0,2002-2018
6135,374220.0,4.0,0.0,2014.0,2002-2018
6136,296097.0,3.0,0.0,2012.0,2002-2018
6137,456123.0,5.0,0.0,2012.0,2002-2018
6138,417692.0,6.0,1.0,2002.0,2002-2018
6139,277200.0,3.0,1.0,2003.0,2002-2018
6140,302403.0,3.0,0.0,2003.0,2002-2018
6141,327601.0,4.0,0.0,2003.0,2002-2018
6142,340202.0,5.0,0.0,2003.0,2002-2018
6143,321301.0,2.0,1.0,2005.0,2002-2018
6144,376112.0,2.0,1.0,2003.0,2002-2018
6145,327601.0,2.0,1.0,2004.0,2002-2018
6146,308701.0,2.0,1.0,2004.0,2002-2018
6147,289802.0,2.0,1.0,2005.0,2002-2018
6148,283497.0,2.0,1.0,2006.0,2002-2018
6149,233097.0,2.0,1.0,2005.0,2002-2018
6150,283497.0,2.0,1.0,2004.0,2002-2018
6151,238770.0,2.0,1.0,2007.0,2002-2018
6152,296097.0,2.0,1.0,2005.0,2002-2018
6153,343980.0,3.0,0.0,2010.0,2002-2018
6154,405716.0,4.0,0.0,2010.0,2002-2018
6155,327602.0,3.0,1.0,2008.0,2002-2018
6156,371696.0,4.0,1.0,2006.0,2002-2018
6157,340198.0,3.0,1.0,2004.0,2002-2018
6158,424624.0,4.0,1.0,2006.0,2002-2018
6159,245696.0,3.0,1.0,2005.0,2002-2018
6160,401312.0,4.0,1.0,2004.0,2002-2018
6161,302403.0,3.0,1.0,2004.0,2002-2018
6162,277198.0,3.0,1.0,2005.0,2002-2018
6163,347131.0,3.0,1.0,2004.0,2002-2018
6164,365404.0,3.0,1.0,2006.0,2002-2018
6165,396900.0,4.0,0.0,2010.0,2002-2018
6166,488876.0,4.0,1.0,2005.0,2002-2018
6167,428400.0,3.0,0.0,2003.0,2002-2018
6168,340196.0,3.0,0.0,2005.0,2002-2018
6169,541796.0,4.0,1.0,2003.0,2002-2018
6170,555033.0,5.0,1.0,2004.0,2002-2018
6171,515337.0,5.0,1.0,2004.0,2002-2018
6172,409496.0,3.0,1.0,2003.0,2002-2018
6173,321301.0,2.0,1.0,2004.0,2002-2018
6174,325076.0,2.0,1.0,2006.0,2002-2018
6175,270903.0,3.0,1.0,2004.0,2002-2018
6176,396904.0,3.0,0.0,2003.0,2002-2018
6177,403199.0,3.0,0.0,2003.0,2002-2018
6178,399423.0,4.0,0.0,2003.0,2002-2018
6179,458643.0,3.0,1.0,1980.0,1968-1984
6180,393123.0,3.0,0.0,2010.0,2002-2018
6181,485098.0,4.0,0.0,2010.0,2002-2018
6182,457379.0,4.0,0.0,2010.0,2002-2018
6183,631264.0,5.0,1.0,2008.0,2002-2018
6184,604798.0,4.0,1.0,2005.0,2002-2018
6185,902162.0,4.0,1.0,1988.0,1985-2001
6186,1234800.0,3.0,0.0,2001.0,1985-2001
6187,459899.0,5.0,1.0,2008.0,2002-2018
6188,427139.0,3.0,1.0,2009.0,2002-2018
6189,441003.0,4.0,1.0,2006.0,2002-2018
6190,352802.0,4.0,1.0,2001.0,1985-2001
6191,389972.0,4.0,1.0,2002.0,2002-2018
6192,371698.0,3.0,1.0,1997.0,1985-2001
